"","decimalLongitude","decimalLatitude","species"
"256",150.090898,-34.72031,1
"257",144.265631,-37.396388,1
"258",153.37262,-29.366072,1
"259",144.267696,-37.388879,1
"260",150.090879,-34.72032,1
"261",151.427883,-33.196555,1
"262",152.794078,-31.71859,1
"263",153.200578,-30.083264,1
"264",149.071468,-35.330355,1
"265",150.550583,-35.206538,1
"266",149.487845,-36.111931,1
"267",149.161421,-35.317521,1
"268",149.155183,-35.168097,1
"269",144.266952,-37.388966,1
"270",150.99312,-32.3514,1
"271",144.266952,-37.388966,1
"272",143.613104,-36.415816,1
"273",149.156612,-35.172425,1
"274",144.165875,-37.866637,1
"275",146.617899,-41.148181,1
"276",140.771493,-34.112568,1
"277",153.037728,-27.64069,1
"278",152.978428,-26.804341,1
"279",141.704825,-31.087209,1
"280",144.344943,-19.266584,1
"281",151.962833,-28.848283,1
"282",145.5,-37.6,1
"283",150.753969,-35.125288,1
"284",149.548543,-33.431475,1
"285",144.220231,-36.81861,1
"286",151.323394,-30.619178,1
"287",153.108982,-27.048277,1
"288",145.5,-37.7,1
"289",151.326241,-32.738736,1
"290",145.120911,-38.329353,1
"291",145.200119,-37.735987,1
"292",150.327178,-33.607028,1
"293",145.249587,-38.139688,1
"294",150.138686,-33.434283,1
"295",144.265548,-37.395913,1
"296",145.302837,-37.964431,1
"297",151.145592,-29.785318,1
"298",145.320692,-37.928333,1
"299",150.091586,-31.76368,1
"300",149.159547,-35.165223,1
"301",149.15889,-35.315457,1
"302",149.206349,-36.876553,1
"303",144.267192,-37.393242,1
"304",149.109807,-35.992561,1
"305",145.320573,-37.928103,1
"306",144.266376,-37.389245,1
"307",144.280518,-37.395842,1
"308",152.680842,-28.004762,1
"309",151.880328,-24.206257,1
"310",144.268044,-37.390224,1
"311",144.26565,-37.396405,1
"312",152.733272,-27.631649,1
"313",148.81433,-20.254287,1
"314",149.880552,-36.942464,1
"315",149.065317,-35.424924,1
"316",149.480764,-36.11363,1
"317",148.93837,-35.440553,1
"318",144.950299,-38.406193,1
"319",152.874991,-25.611143,1
"320",144.135131,-35.647008,1
"321",142.326095,-37.610009,1
"322",149.933545,-36.900588,1
"323",150.655749,-33.808792,1
"324",153.017075,-27.81753,1
"325",145.261845,-38.135602,1
"326",144.13163,-38.064006,1
"327",151.429309,-33.195218,1
"328",141.834722,-36.752185,1
"329",147.873721,-25.094763,1
"330",149.879217,-36.938051,1
"331",148.919569,-35.459284,1
"332",148.976781,-31.279912,1
"333",149.902007,-36.883576,1
"334",144.839197,-40.444119,1
"335",148.920468,-35.459112,1
"336",148.271014,-25.070955,1
"337",149.48733,-36.109678,1
"338",144.023225,-38.398975,1
"339",147.823479,-43.059622,1
"340",148.925988,-35.455787,1
"341",145.119304,-37.664762,1
"342",144.023086,-38.399013,1
"343",151.369126,-23.828951,1
"344",133.775136,-25.274398,1
"345",145.135317,-37.569209,1
"346",151.428537,-33.196932,1
"347",151.428644,-33.196797,1
"348",145.113633,-37.678505,1
"349",153.083827,-26.549676,1
"350",149.907962,-36.94148,1
"351",149.490965,-36.112468,1
"352",149.15528,-35.401314,1
"353",153.083702,-26.549688,1
"354",153.335375,-29.568064,1
"355",144.946303,-38.351405,1
"356",153.083769,-26.549668,1
"357",151.429717,-33.195505,1
"358",144.948854,-38.406194,1
"359",144.943507,-38.427868,1
"360",149.874448,-36.935535,1
"361",144.945229,-38.418235,1
"362",153.083785,-26.549667,1
"363",144.569946,-37.524494,1
"364",152.828376,-31.637955,1
"365",145.295001,-37.970403,1
"366",148.991011,-35.746209,1
"367",148.981609,-35.751263,1
"368",144.949061,-38.406684,1
"369",148.973239,-35.755849,1
"370",144.959079,-38.370292,1
"371",149.137231,-35.355461,1
"372",151.938478,-28.835925,1
"373",149.747609,-35.950001,1
"374",145.262102,-38.138883,1
"375",145.310736,-37.931371,1
"376",145.201646,-37.896346,1
"377",149.135461,-35.357692,1
"378",145.316017,-37.670251,1
"379",143.904598,-37.875626,1
"380",144.26693,-37.388977,1
"381",144.26693,-37.388977,1
"382",144.26693,-37.388977,1
"383",144.267637,-37.388907,1
"384",144.26693,-37.388977,1
"385",144.26693,-37.388977,1
"386",144.26693,-37.388977,1
"387",144.267637,-37.388907,1
"388",144.26693,-37.388977,1
"389",153.546081,-27.434505,1
"390",153.111314,-30.299629,1
"391",151.326241,-32.738736,1
"392",153,-26.4,1
"393",145.5,-37.7,1
"394",152.198432,-27.259681,1
"395",148.3,-25.1,1
"396",152.842244,-31.544021,1
"397",152.606325,-27.334703,1
"398",145.5,-37.6,1
"399",138.239762,-35.607918,1
"400",153.188387,-30.129785,1
"401",148.272793,-25.072449,1
"402",145.296548,-34.678277,1
"403",151.324179,-23.834809,1
"404",145.302283,-37.964597,1
"405",145.304992,-37.95949,1
"406",145.259369,-38.134418,1
"407",149.140192,-35.353456,1
"408",145.302227,-37.959288,1
"409",144.039069,-38.297919,1
"410",144.949353,-38.406078,1
"411",144.042611,-38.077768,1
"412",153.276992,-28.041797,1
"413",149.064841,-35.426514,1
"414",145.259648,-38.135115,1
"415",145.295614,-37.958557,1
"416",145.300871,-37.968218,1
"417",145.272023,-37.984567,1
"418",144.964727,-38.368402,1
"419",144.533849,-38.240161,1
"420",144.199,-38.407,1
"421",145.283251,-37.765667,1
"422",142.535563,-37.05976,1
"423",149.186024,-33.481882,1
"424",145.184478,-37.76146,1
"425",145.184478,-37.76146,1
"426",145.184478,-37.76146,1
"427",144.948944,-38.407151,1
"428",145.25948,-38.135414,1
"429",144.927339,-38.474547,1
"430",145.276091,-38.144788,1
"431",144.929336,-38.469764,1
"432",145.255278,-37.773,1
"433",149.16113,-35.313096,1
"434",149.37509,-36.741357,1
"435",144.26693,-37.388977,1
"436",144.94493,-38.357147,1
"437",144.950028,-38.365428,1
"438",145.189103,-37.736195,1
"439",144.946071,-38.361051,1
"440",144.949128,-38.407234,1
"441",145.115049,-38.257769,1
"442",145.254744,-38.137811,1
"443",144.942842,-38.364228,1
"444",144.962793,-38.375559,1
"445",144.94372,-38.427192,1
"446",148.919965,-35.458822,1
"447",148.94256,-35.441251,1
"448",144.948986,-38.407286,1
"449",145.155581,-37.739359,1
"450",144.944533,-38.35863,1
"451",144.925892,-38.465403,1
"452",153.188914,-30.177559,1
"453",149.156638,-35.312812,1
"454",153.189085,-30.177373,1
"455",149.970569,-34.304945,1
"456",144.945555,-38.3563,1
"457",144.94284,-38.428724,1
"458",153.041332,-27.299465,1
"459",144.95555,-38.36468,1
"460",144.946768,-38.409208,1
"461",145.783203,-36.796359,1
"462",150.205958,-35.783658,1
"463",144.49315,-37.67082,1
"464",144.937843,-38.463811,1
"465",144.942492,-38.441441,1
"466",145.778525,-36.79666,1
"467",144.954467,-38.387633,1
"468",149.15188,-35.313344,1
"469",144.95018,-38.365413,1
"470",144.945192,-38.357133,1
"471",144.939486,-38.469456,1
"472",150.973736,-24.807739,1
"473",144.933853,-38.4725,1
"474",144.944237,-38.444592,1
"475",144.934181,-38.475339,1
"476",145.134885,-37.746702,1
"477",144.949128,-38.357475,1
"478",145.779234,-36.795217,1
"479",144.936419,-38.461883,1
"480",144.934174,-38.467524,1
"481",144.948288,-38.364417,1
"482",145.491893,-37.740625,1
"483",144.935297,-38.447537,1
"484",153.545639,-27.436655,1
"485",144.933324,-38.473508,1
"486",144.943763,-38.443398,1
"487",144.948867,-38.4066,1
"488",152.194066,-27.262207,1
"489",152.80898,-25.249367,1
"490",144.948606,-38.411294,1
"491",145.778558,-36.796875,1
"492",145.263641,-38.136555,1
"493",144.945253,-38.368195,1
"494",144.936277,-38.476255,1
"495",144.949543,-38.406174,1
"496",145.11577,-38.257965,1
"497",144.950822,-38.36015,1
"498",144.949937,-38.365833,1
"499",144.948793,-38.406575,1
"500",144.949336,-38.407501,1
"501",144.957368,-38.409423,1
"502",144.948894,-38.407368,1
"503",144.920786,-38.402754,1
"504",149.066447,-35.429537,1
"505",144.960204,-38.392017,1
"506",138.658233,-34.554899,1
"507",145.284805,-38.136872,1
"508",145.283293,-37.767081,1
"509",144.941056,-38.471467,1
"510",146.293607,-38.930938,1
"511",150.748073,-34.010493,1
"512",144.949073,-38.406517,1
"513",145.301026,-37.969217,1
"514",149.156033,-35.167511,1
"515",144.95015,-38.365413,1
"516",152.699698,-25.32404,1
"517",144.948863,-38.40693,1
"518",148.814225,-34.278043,1
"519",149.136885,-35.300638,1
"520",151.119897,-32.619964,1
"521",144.227354,-37.062807,1
"522",151.317978,-32.721297,1
"523",144.948919,-38.406692,1
"524",145.556664,-37.684836,1
"525",148.740635,-37.801951,1
"526",149.584591,-32.665785,1
"527",144.949227,-38.40597,1
"528",149.065472,-35.531993,1
"529",145.185975,-38.13143,1
"530",151.119897,-32.619964,1
"531",144.938257,-38.368357,1
"532",145.253739,-38.138294,1
"533",146.886855,-36.066411,1
"534",144.94161,-38.408428,1
"535",148.999352,-31.280015,1
"536",144.943959,-38.425374,1
"537",152.413757,-24.761957,1
"538",151.096138,-27.359699,1
"539",152.886111,-27.225603,1
"540",148.997812,-31.277089,1
"541",144.937896,-38.474079,1
"542",148.997812,-31.277089,1
"543",141.412059,-38.389105,1
"544",144.938996,-38.476449,1
"545",145.489747,-38.559403,1
"546",144.941278,-38.408344,1
"547",145.117479,-37.633539,1
"548",151.494452,-30.494163,1
"549",144.947938,-38.362793,1
"550",149.8312,-29.4531,1
"551",143.997739,-37.685323,1
"552",148.568531,-32.249084,1
"553",149.151354,-35.390025,1
"554",144.939355,-38.476692,1
"555",144.938583,-38.474935,1
"556",145.042954,-38.264009,1
"557",149.159206,-35.174137,1
"558",144.943267,-38.364258,1
"559",148.579756,-32.244052,1
"560",149.14657,-35.400938,1
"561",144.9391,-38.475395,1
"562",151.727664,-30.674437,1
"563",145.102112,-37.652065,1
"564",144.953637,-38.387177,1
"565",148.997812,-31.277089,1
"566",145.023323,-38.340913,1
"567",144.93853,-38.474705,1
"568",148.850839,-25.475215,1
"569",144.954405,-38.387703,1
"570",145.254181,-38.129306,1
"571",145.256819,-38.132044,1
"572",144.943787,-38.433903,1
"573",144.93717,-38.473809,1
"574",144.953999,-38.387137,1
"575",149.153388,-35.266128,1
"576",145.041261,-38.336149,1
"577",144.955383,-38.38763,1
"578",153.071985,-26.716011,1
"579",144.933124,-38.442968,1
"580",144.934059,-38.44671,1
"581",144.955353,-38.387597,1
"582",144.93471,-38.448776,1
"583",145.027821,-38.211141,1
"584",144.937822,-38.473498,1
"585",150.28035,-35.702667,1
"586",144.949168,-38.406035,1
"587",144.94875,-38.406439,1
"588",144.910026,-38.413488,1
"589",144.987904,-38.346745,1
"590",144.950133,-38.406075,1
"591",144.954588,-38.387588,1
"592",144.936397,-38.457941,1
"593",144.003222,-37.682632,1
"594",144.949144,-38.405982,1
"595",144.955292,-38.387653,1
"596",144.950103,-38.365392,1
"597",144.956695,-38.386975,1
"598",144.973073,-37.158755,1
"599",145.292436,-37.963734,1
"600",144.944737,-38.426302,1
"601",144.929053,-38.472685,1
"602",144.939184,-38.475627,1
"603",149.730737,-34.754122,1
"604",144.929654,-38.468788,1
"605",144.954895,-38.38765,1
"606",145.074936,-37.710209,1
"607",144.95468,-38.387612,1
"608",144.955917,-38.387663,1
"609",144.947938,-38.362793,1
"610",145.494916,-38.562074,1
"611",144.958945,-38.408775,1
"612",149.730737,-34.754122,1
"613",149.155156,-35.263537,1
"614",144.957507,-38.409598,1
"615",149.161539,-35.318321,1
"616",144.936315,-38.471395,1
"617",144.931845,-38.443029,1
"618",144.955763,-38.387645,1
"619",144.942428,-38.367283,1
"620",144.923648,-38.468287,1
"621",149.730737,-34.754122,1
"622",149.730737,-34.754122,1
"623",153.10322,-27.983707,1
"624",153.209456,-30.112159,1
"625",149.730737,-34.754122,1
"626",144.950068,-38.365263,1
"627",145.336058,-37.925542,1
"628",144.955142,-38.386127,1
"629",144.937725,-38.474919,1
"630",149.155087,-35.263101,1
"631",144.961105,-38.370225,1
"632",144.957087,-38.408031,1
"633",144.954526,-38.387583,1
"634",146.601392,-41.149842,1
"635",144.939656,-38.472351,1
"636",145.263047,-38.125903,1
"637",144.955413,-38.387663,1
"638",151.432292,-33.197057,1
"639",145.226975,-37.775423,1
"640",144.94365,-38.427917,1
"641",144.934372,-38.459503,1
"642",144.95482,-38.386097,1
"643",144.937767,-38.474818,1
"644",138.692383,-35.072992,1
"645",144.983524,-38.347964,1
"646",151.900196,-24.217392,1
"647",151.431906,-33.197147,1
"648",149.15494,-35.264078,1
"649",149.15487,-35.262721,1
"650",144.955475,-38.38763,1
"651",144.944183,-38.424645,1
"652",150.772228,-33.780938,1
"653",151.432507,-33.197291,1
"654",152.248886,-27.524828,1
"655",146.846428,-36.068497,1
"656",145.236522,-37.641833,1
"657",149.131059,-35.408237,1
"658",145.509825,-37.860706,1
"659",148.06497,-42.645146,1
"660",146.618272,-41.143444,1
"661",145.394655,-37.96974,1
"662",149.081986,-35.422343,1
"663",150.732259,-34.017094,1
"664",150.749695,-34.024259,1
"665",145.199347,-37.736645,1
"666",150.681602,-33.801565,1
"667",145.261679,-38.13677,1
"668",144.959438,-35.95349,1
"669",145.26466,-38.139579,1
"670",144.959006,-35.954188,1
"671",152.15684,-32.652278,1
"672",145.904348,-35.955018,1
"673",151.6,-30.5,1
"674",142.5,-37.2,1
"675",145.4,-38,1
"676",151.6,-30.5,1
"677",151.6,-30.5,1
"678",151.6,-30.4,1
"679",143.5,-38.8,1
"680",151.6,-30.4,1
"681",144.391615,-36.784782,1
"682",144.108045,-37.594667,1
"683",147.068942,-41.458115,1
"684",153.371194,-29.396191,1
"685",153.374849,-27.91683,1
"686",143.986445,-38.519938,1
"687",153.361419,-27.851325,1
"688",143.154898,-37.615757,1
"689",143.357273,-37.536075,1
"690",149.164709,-35.234797,1
"691",149.16236,-35.315141,1
"692",153.373449,-27.917349,1
"693",150.741416,-34.018911,1
"694",145.263733,-38.13843,1
"695",150.828761,-35.010807,1
"696",146.607098,-41.148576,1
"697",149.143123,-35.269253,1
"698",149.172594,-35.167362,1
"699",149.162657,-35.314084,1
"700",149.157682,-35.315718,1
"701",149.164946,-35.23545,1
"702",145.481125,-38.056302,1
"703",144.26715,-37.389062,1
"704",144.26715,-37.389062,1
"705",144.267342,-37.388877,1
"706",144.26715,-37.389062,1
"707",144.26762,-37.389077,1
"708",144.26762,-37.389077,1
"709",150.828761,-35.010807,1
"710",146.284019,-38.950161,1
"711",150.205485,-35.783859,1
"712",141.847105,-37.675296,1
"713",151.877799,-32.802867,1
"714",151.95505,-32.741422,1
"715",142.516765,-37.139033,1
"716",145.68155,-38.050367,1
"717",151.4925,-32.946995,1
"718",151.93137,-32.778177,1
"719",151.93137,-32.778177,1
"720",150.816452,-35.017194,1
"721",150.550322,-35.202983,1
"722",151.93137,-32.778177,1
"723",151.93137,-32.778177,1
"724",153.174235,-29.136705,1
"725",149.490026,-36.112017,1
"726",151.877799,-32.802867,1
"727",138.7,-34.9,1
"728",152.921866,-27.698909,1
"729",145.183548,-37.760605,1
"730",148.676389,-36.362222,1
"731",149.131049,-35.40821,1
"732",149.082198,-35.422312,1
"733",149.097548,-35.451472,1
"734",149.162329,-35.315119,1
"735",149.17451,-35.279288,1
"736",149.064429,-35.424635,1
"737",149.150833,-35.166667,1
"738",149.043305,-35.319654,1
"739",149.107602,-35.338306,1
"740",149.113611,-35.16,1
"741",149.579593,-36.635484,1
"742",149.070408,-35.334555,1
"743",149.070563,-35.337875,1
"744",149.070254,-35.334655,1
"745",149.071075,-35.337755,1
"746",149.053197,-35.415253,1
"747",146.992486,-36.023905,1
"748",151.170325,-32.622762,1
"749",152.8652,-31.4646,1
"750",151.1192,-33.9149,1
"751",152.620556,-27.676944,1
"752",149.6351,-33.4326,1
"753",152.819461,-31.411356,1
"754",152.823412,-31.190078,1
"755",152.81341,-31.33605,1
"756",152.817666,-31.325548,1
"757",153.247347,-28.331337,1
"758",153.2,-30.2,1
"759",149.49602,-33.76102,1
"760",151.686729,-30.528485,1
"761",150.447101,-34.482231,1
"762",153.033561,-27.299944,1
"763",153.058839,-27.244469,1
"764",150.509909,-35.26563,1
"765",149.208823,-30.60368,1
"766",149.214408,-30.638859,1
"767",149.136656,-30.621094,1
"768",149.154166,-30.664047,1
"769",149.19597,-30.593957,1
"770",149.124167,-30.5412,1
"771",149.148148,-30.556517,1
"772",149.214408,-30.638859,1
"773",149.204357,-30.577332,1
"774",149.155108,-30.600882,1
"775",149.154166,-30.664047,1
"776",149.206813,-30.657992,1
"777",149.183307,-30.569962,1
"778",149.214408,-30.638859,1
"779",149.214847,-30.575905,1
"780",149.101499,-30.597973,1
"781",149.206813,-30.657992,1
"782",149.232383,-30.618922,1
"783",149.154166,-30.664047,1
"784",149.183307,-30.569962,1
"785",149.154166,-30.664047,1
"786",149.144509,-30.602089,1
"787",149.165385,-30.59973,1
"788",149.206813,-30.657992,1
"789",149.101499,-30.597973,1
"790",149.214408,-30.638859,1
"791",149.101499,-30.597973,1
"792",149.156572,-30.609646,1
"793",149.214408,-30.638859,1
"794",149.214408,-30.638859,1
"795",149.101499,-30.597973,1
"796",149.214408,-30.638859,1
"797",149.184519,-30.65145,1
"798",149.206813,-30.657992,1
"799",149.154166,-30.664047,1
"800",149.183307,-30.569962,1
"801",149.144509,-30.602089,1
"802",149.156572,-30.609646,1
"803",149.183307,-30.569962,1
"804",149.207156,-30.595049,1
"805",149.147405,-30.619687,1
"806",149.141289,-30.647371,1
"807",149.188964,-30.597861,1
"808",149.214408,-30.638859,1
"809",149.204357,-30.577332,1
"810",149.214408,-30.638859,1
"811",149.206813,-30.657992,1
"812",149.214408,-30.638859,1
"813",149.214408,-30.638859,1
"814",149.101499,-30.597973,1
"815",149.206813,-30.657992,1
"816",149.164126,-30.590822,1
"817",149.206813,-30.657992,1
"818",149.208823,-30.60368,1
"819",149.184519,-30.65145,1
"820",149.156572,-30.609646,1
"821",149.214408,-30.638859,1
"822",149.187786,-30.606273,1
"823",149.204357,-30.577332,1
"824",149.214408,-30.638859,1
"825",149.101499,-30.597973,1
"826",149.214408,-30.638859,1
"827",149.184519,-30.65145,1
"828",149.217772,-30.593705,1
"829",149.214408,-30.638859,1
"830",149.210131,-30.6126,1
"831",149.214408,-30.638859,1
"832",149.210131,-30.6126,1
"833",149.156572,-30.609646,1
"834",149.208823,-30.60368,1
"835",149.217772,-30.593705,1
"836",149.247701,-30.581261,1
"837",149.185167,-30.588635,1
"838",149.206813,-30.657992,1
"839",151.586763,-32.83275,1
"840",149.206813,-30.657992,1
"841",149.206813,-30.657992,1
"842",149.138637,-30.629935,1
"843",149.101499,-30.597973,1
"844",149.206813,-30.657992,1
"845",149.101499,-30.597973,1
"846",149.206813,-30.657992,1
"847",149.188964,-30.597861,1
"848",149.154166,-30.664047,1
"849",149.214408,-30.638859,1
"850",149.155108,-30.600882,1
"851",149.101499,-30.597973,1
"852",149.210131,-30.6126,1
"853",149.205738,-30.585958,1
"854",149.101499,-30.597973,1
"855",149.163633,-30.653947,1
"856",149.184519,-30.65145,1
"857",149.214408,-30.638859,1
"858",149.156572,-30.609646,1
"859",149.165385,-30.59973,1
"860",149.206813,-30.657992,1
"861",149.205738,-30.585958,1
"862",149.101499,-30.597973,1
"863",149.136656,-30.621094,1
"864",149.183307,-30.569962,1
"865",149.206813,-30.657992,1
"866",149.101499,-30.597973,1
"867",149.101499,-30.597973,1
"868",149.184519,-30.65145,1
"869",149.101499,-30.597973,1
"870",149.214408,-30.638859,1
"871",149.217772,-30.593705,1
"872",149.214408,-30.638859,1
"873",149.247701,-30.581261,1
"874",149.136656,-30.621094,1
"875",149.214408,-30.638859,1
"876",149.101499,-30.597973,1
"877",149.214847,-30.575905,1
"878",149.214408,-30.638859,1
"879",149.155108,-30.600882,1
"880",149.184519,-30.65145,1
"881",149.101499,-30.597973,1
"882",149.206813,-30.657992,1
